Country,Location,CrossName,Genotype,Rep,YLD,TGW,Heading,Height
MEXICO,Chihuahua,MUNAL #1,32,1,5.55,40,77,92
MEXICO,Chihuahua,MUNAL #1,32,2,6.34,44,89,92
MEXICO,Chihuahua,OASIS/5*BORL95/5/CNDO/R143//ENTE/MEXI75/3/AE.SQ/4/2*OCI,33,1,6.22,44,74,88
MEXICO,Chihuahua,OASIS/5*BORL95/5/CNDO/R143//ENTE/MEXI75/3/AE.SQ/4/2*OCI,33,2,5.64,46,71,86
MEXICO,Chihuahua,OASIS/SKAUZ//4*BCN/3/2*PASTOR/5/FRET2*2/4/SNI/TRAP#1/3/KAUZ*2/TRAP//KAUZ/6/SAUAL #1,34,1,5.3,38,77,88
MEXICO,Chihuahua,OASIS/SKAUZ//4*BCN/3/2*PASTOR/5/FRET2*2/4/SNI/TRAP#1/3/KAUZ*2/TRAP//KAUZ/6/SAUAL #1,34,2,5.32,42,83,88
MEXICO,Chihuahua,PANDORA//WBLL1*2/BRAMBLING,35,1,6.5,38,84,93
MEXICO,Chihuahua,PANDORA//WBLL1*2/BRAMBLING,35,2,7,40,87,89
MEXICO,Chihuahua,PASTOR/3/URES/JUN//KAUZ/4/WBLL1,36,1,4.74,36,81,92
MEXICO,Chihuahua,PASTOR/3/URES/JUN//KAUZ/4/WBLL1,36,2,6.36,42,82,89
MEXICO,Chihuahua,PAVON F 76,37,1,5.47,34,82,92
MEXICO,Chihuahua,PAVON F 76,37,2,6.45,36,84,91
MEXICO,Chihuahua,PBW343*2/KUKUNA*2//FRTL/PIFED,38,1,4.58,38,82,91
MEXICO,Chihuahua,PBW343*2/KUKUNA*2//FRTL/PIFED,38,2,4.64,34,80,88
MEXICO,Chihuahua,PFAU/SERI.1B//AMAD/3/WAXWING,39,1,5.8,40,82,88
MEXICO,Chihuahua,PFAU/SERI.1B//AMAD/3/WAXWING,39,2,4.92,38,83,85
MEXICO,Chihuahua,QUAIU #3//MILAN/AMSEL,40,1,6.11,38,82,93
MEXICO,Chihuahua,QUAIU #3//MILAN/AMSEL,40,2,5.99,36,79,92
MEXICO,Chihuahua,RL6043/4*NAC//2*PASTOR,41,1,4.51,38,86,89
MEXICO,Chihuahua,RL6043/4*NAC//2*PASTOR,41,2,5.47,40,98,88
MEXICO,Chihuahua,ROLF07*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,42,1,5.54,40,85,94
MEXICO,Chihuahua,ROLF07*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,42,2,6.75,42,87,92
MEXICO,Chihuahua,SAUAL/4/CROC_1/AE.SQUARROSA (205)//KAUZ/3/ATTILA/5/SAUAL,43,1,6.18,42.6,79,91
MEXICO,Chihuahua,SAUAL/4/CROC_1/AE.SQUARROSA (205)//KAUZ/3/ATTILA/5/SAUAL,43,2,7.27,46,80,93
MEXICO,Chihuahua,SAUAL/WHEAR//SAUAL,44,1,4.73,40.6,77,88
MEXICO,Chihuahua,SAUAL/WHEAR//SAUAL,44,2,5.8,40,83,88
MEXICO,Chihuahua,SERI M 82,45,1,5.92,36,71,93
MEXICO,Chihuahua,SERI M 82,45,2,6.64,40,79,92
MEXICO,Chihuahua,SIETE CERROS T66,46,1,4.63,34,74,93
MEXICO,Chihuahua,SIETE CERROS T66,46,2,5.65,30,81,93
MEXICO,Chihuahua,SOKOLL*2/3/BABAX/LR42//BABAX,47,1,5.62,36,79,92
MEXICO,Chihuahua,SOKOLL*2/3/BABAX/LR42//BABAX,47,2,7.41,42,91,88
MEXICO,Chihuahua,SOKOLL//PBW343*2/KUKUNA/3/ATTILA/PASTOR,48,1,5.29,38,80,91
MEXICO,Chihuahua,SOKOLL//PBW343*2/KUKUNA/3/ATTILA/PASTOR,48,2,4.97,36,85,88
MEXICO,Chihuahua,TACUPETO F2001/BRAMBLING*2//KACHU,49,1,6.29,40,82,95
MEXICO,Chihuahua,TACUPETO F2001/BRAMBLING*2//KACHU,49,2,5.31,44,83,95
MEXICO,Chihuahua,TACUPETO F2001/SAUAL/4/BABAX/LR42//BABAX*2/3/KURUKU,50,1,6.64,44,83,91
MEXICO,Chihuahua,TACUPETO F2001/SAUAL/4/BABAX/LR42//BABAX*2/3/KURUKU,50,2,4.89,42,89,91
MEXICO,Chihuahua,TC870344/GUI//TEMPORALERA M 87/AGR/3/2*WBLL1,51,1,6.69,46,91,91
MEXICO,Chihuahua,TC870344/GUI//TEMPORALERA M 87/AGR/3/2*WBLL1,51,2,5.78,48,90,89
MEXICO,Chihuahua,TRAP#1/BOW/3/VEE/PJN//2*TUI/4/BAV92/RAYON/5/KACHU #1,52,1,5.82,40,79,85
MEXICO,Chihuahua,TRAP#1/BOW/3/VEE/PJN//2*TUI/4/BAV92/RAYON/5/KACHU #1,52,2,5.09,40,78,86
MEXICO,Chihuahua,TRCH/SRTU//KACHU,53,1,6.44,42,81,91
MEXICO,Chihuahua,TRCH/SRTU//KACHU,53,2,4.7,42,85,91
MEXICO,Chihuahua,UP2338*2/4/SNI/TRAP#1/3/KAUZ*2/TRAP//KAUZ/5/MILAN/KAUZ//CHIL/CHUM18/6/UP2338*2/4/SNI/TRAP#1/3/KAUZ*2/TRAP//KAUZ,54,1,6.06,40,79,90
MEXICO,Chihuahua,UP2338*2/4/SNI/TRAP#1/3/KAUZ*2/TRAP//KAUZ/5/MILAN/KAUZ//CHIL/CHUM18/6/UP2338*2/4/SNI/TRAP#1/3/KAUZ*2/TRAP//KAUZ,54,2,4.97,40,78,92
MEXICO,Chihuahua,W15.92/4/PASTOR//HXL7573/2*BAU/3/WBLL1,55,1,6.02,46,86,91
MEXICO,Chihuahua,W15.92/4/PASTOR//HXL7573/2*BAU/3/WBLL1,55,2,5.98,46,90,90
MEXICO,Chihuahua,WBLL1*2/4/BABAX/LR42//BABAX/3/BABAX/LR42//BABAX,56,1,5.83,44,82,93
MEXICO,Chihuahua,WBLL1*2/4/BABAX/LR42//BABAX/3/BABAX/LR42//BABAX,56,2,6.52,44,89,94
MEXICO,Chihuahua,WBLL1*2/KURUKU*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,57,1,5.68,50,83,91
MEXICO,Chihuahua,WBLL1*2/KURUKU*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,57,2,6.03,52,88,91
MEXICO,Chihuahua,WBLL1*2/TUKURU*2/4/CROC_1/AE.SQUARROSA (205)//BORL95/3/2*MILAN,58,1,5.58,44,90,94
MEXICO,Chihuahua,WBLL1*2/TUKURU*2/4/CROC_1/AE.SQUARROSA (205)//BORL95/3/2*MILAN,58,2,5.28,42,86,94
MEXICO,Chihuahua,WHEAR/SOKOLL,59,1,6.59,44,86,85
MEXICO,Chihuahua,WHEAR/SOKOLL,59,2,5.43,42,89,88
MEXICO,Chihuahua,YAV_3/SCO//JO69/CRA/3/YAV79/4/AE.SQUARROSA (498)/5/LINE 1073/6/KAUZ*2/4/CAR//KAL/BB/3/NAC/5/KAUZ/7/KRONSTAD F2004/8/KAUZ/PASTOR//PBW343,60,1,7.58,42,84,89
MEXICO,Chihuahua,YAV_3/SCO//JO69/CRA/3/YAV79/4/AE.SQUARROSA (498)/5/LINE 1073/6/KAUZ*2/4/CAR//KAL/BB/3/NAC/5/KAUZ/7/KRONSTAD F2004/8/KAUZ/PASTOR//PBW343,60,2,7.42,42,89,90
SUDAN,Wad Medani,ARMENT//2*SOOTY_9/RASCON_37/4/CNDO/PRIMADUR//HAI-OU_17/3/SNITAN,1,1,2.151666667,29.68609865,61,74.2
SUDAN,Wad Medani,ARMENT//2*SOOTY_9/RASCON_37/4/CNDO/PRIMADUR//HAI-OU_17/3/SNITAN,1,2,2.069895833,28.67671692,61,74.4
SUDAN,Wad Medani,ATTILA,2,1,1.942083333,28.35789474,59,69.8
SUDAN,Wad Medani,ATTILA,2,2,3.033854167,19.62711864,62,78.8
SUDAN,Wad Medani,ATTILA*2/PBW65,3,1,2.722395833,28.98148148,63,77
SUDAN,Wad Medani,ATTILA*2/PBW65,3,2,2.274791667,26.79752066,53,74
SUDAN,Wad Medani,ATTILA*2/PBW65*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,4,1,3.454114583,28.90510949,58,72.4
SUDAN,Wad Medani,ATTILA*2/PBW65*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,4,2,2.711510417,41.46401985,62,82.8
SUDAN,Wad Medani,ATTILA//PGO/SERI/3/PASTOR,5,1,2.178177083,30.48192771,58,73
SUDAN,Wad Medani,ATTILA//PGO/SERI/3/PASTOR,5,2,2.111979167,28.94618834,58,69.6
SUDAN,Wad Medani,ATTILA/PASTOR,6,1,2.572135417,26.58,60,74.6
SUDAN,Wad Medani,ATTILA/PASTOR,6,2,2.508177083,28.75283447,59,76.2
SUDAN,Wad Medani,BABAX/LR42//BABAX/3/ER2000,7,1,2.177135417,27.29437229,57,77.2
SUDAN,Wad Medani,BABAX/LR42//BABAX/3/ER2000,7,2,2.297864583,25.43252595,62,73.8
SUDAN,Wad Medani,BABAX/LR42//BABAX/3/VORB,8,1,2.50078125,23.08747856,61,83
SUDAN,Wad Medani,BABAX/LR42//BABAX/3/VORB,8,2,2.9275,35.3902439,61,80.2
SUDAN,Wad Medani,BACANORA T 88,9,1,2.514895833,24.17613636,59,63.2
SUDAN,Wad Medani,BACANORA T 88,9,2,2.602447917,25.92592593,59,66.6
SUDAN,Wad Medani,BAVIACORA M 92,10,1,1.761458333,32.11055276,59,76.6
SUDAN,Wad Medani,BAVIACORA M 92,10,2,1.603541667,35.88383838,59,73.2
SUDAN,Wad Medani,BCN/RIALTO,11,1,2.60390625,28.88659794,62,58.2
SUDAN,Wad Medani,BCN/RIALTO,11,2,2.5484375,35.75,62,55
SUDAN,Wad Medani,BCN/WBLL1,12,1,3.017708333,43.97683398,59,75.6
SUDAN,Wad Medani,BCN/WBLL1,12,2,2.569739583,24.3615257,64,76.4
SUDAN,Wad Medani,BECARD,13,1,2.286145833,30.25454545,61,74.6
SUDAN,Wad Medani,BECARD,13,2,3.136197917,37.14953271,61,73.2
SUDAN,Wad Medani,BECARD,14,1,2.144166667,28.25112108,59,73.6
SUDAN,Wad Medani,BECARD,14,2,2.04015625,28.22669104,63,69
SUDAN,Wad Medani,BECARD/KACHU,15,1,2.311510417,44.6,61,74.4
SUDAN,Wad Medani,BECARD/KACHU,15,2,2.639635417,37.6142132,64,70.6
SUDAN,Wad Medani,BRBT1*2/KIRITATI,16,1,1.509791667,,61,72
SUDAN,Wad Medani,BRBT1*2/KIRITATI,16,2,1.51765625,37.13675214,59,74.2
SUDAN,Wad Medani,C80.1/3*BATAVIA//2*WBLL1/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,17,1,1.585364583,27.01886792,60,78.2
SUDAN,Wad Medani,C80.1/3*BATAVIA//2*WBLL1/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,17,2,1.765416667,32.47311828,63,84
SUDAN,Wad Medani,CHIR3/4/SIREN//ALTAR 84/AE.SQUARROSA (205)/3/3*BUC/5/PFAU/WEAVER,18,1,2.364427083,36.6,57,73.2
SUDAN,Wad Medani,CHIR3/4/SIREN//ALTAR 84/AE.SQUARROSA (205)/3/3*BUC/5/PFAU/WEAVER,18,2,1.950208333,29.19739696,58,73.6
SUDAN,Wad Medani,CHWL86/6/FILIN/IRENA/5/CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/WEAVER,19,1,2.436510417,33.59913793,60,67.2
SUDAN,Wad Medani,CHWL86/6/FILIN/IRENA/5/CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/WEAVER,19,2,1.908385417,27,59,63
SUDAN,Wad Medani,CIRNO  C 2008,20,1,2.146979167,37.97826087,65,67.6
SUDAN,Wad Medani,CIRNO  C 2008,20,2,3.028125,38.24773414,64,67.4
SUDAN,Wad Medani,CMH79A.955/4/AGA/3/4*SN64/CNO67//INIA66/5/NAC/6/RIALTO,21,1,1.699739583,34.88073394,65,62.4
SUDAN,Wad Medani,CMH79A.955/4/AGA/3/4*SN64/CNO67//INIA66/5/NAC/6/RIALTO,21,2,1.9909375,32.04968944,64,59
SUDAN,Wad Medani,CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/OCI/5/PASTOR/6/TEMPORALERA M 87/ROMO96,22,1,1.770989583,,50,62.8
SUDAN,Wad Medani,CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/OCI/5/PASTOR/6/TEMPORALERA M 87/ROMO96,22,2,2.75125,28.76080692,50,72.4
SUDAN,Wad Medani,CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/WEAVER/5/2*KAUZ,23,1,1.951770833,41.075,63,68.6
SUDAN,Wad Medani,CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/WEAVER/5/2*KAUZ,23,2,2.249166667,25.75384615,60,66.8
SUDAN,Wad Medani,CNO79//PF70354/MUS/3/PASTOR/4/BAV92*2/5/FH6-1-7,24,1,2.764270833,20.41666667,58,78.4
SUDAN,Wad Medani,CNO79//PF70354/MUS/3/PASTOR/4/BAV92*2/5/FH6-1-7,24,2,1.624479167,19.77777778,59,77.2
SUDAN,Wad Medani,CROC_1/AE.SQUARROSA (205)//BORL95/3/PRL/SARA//TSI/VEE#5/4/FRET2,25,1,2.438489583,29.57142857,58,72.6
SUDAN,Wad Medani,CROC_1/AE.SQUARROSA (205)//BORL95/3/PRL/SARA//TSI/VEE#5/4/FRET2,25,2,0,31.14213198,59,61.8
SUDAN,Wad Medani,GK ARON/AG SECO 7846//2180/4/2*MILAN/KAUZ//PRINIA/3/BAV92,26,1,2.44703125,32.54117647,59,74.4
SUDAN,Wad Medani,GK ARON/AG SECO 7846//2180/4/2*MILAN/KAUZ//PRINIA/3/BAV92,26,2,2.619114583,45.67741935,58,67.6
SUDAN,Wad Medani,KFA/3/PFAU/WEAVER//BRAMBLING/4/PFAU/WEAVER*2//BRAMBLING,27,1,2.343489583,32.23809524,60,70
SUDAN,Wad Medani,KFA/3/PFAU/WEAVER//BRAMBLING/4/PFAU/WEAVER*2//BRAMBLING,27,2,2.346875,36.5,59,68
SUDAN,Wad Medani,KINGBIRD #1//INQALAB 91*2/TUKURU,28,1,2.62,34.18732782,64,72
SUDAN,Wad Medani,KINGBIRD #1//INQALAB 91*2/TUKURU,28,2,2.808645833,40,65,71.8
SUDAN,Wad Medani,MEX94.27.1.20/3/SOKOLL//ATTILA/3*BCN,29,1,2.1921875,35.78666667,60,84.4
SUDAN,Wad Medani,MEX94.27.1.20/3/SOKOLL//ATTILA/3*BCN,29,2,1.852083333,40.02631579,58,75.4
SUDAN,Wad Medani,MILAN/KAUZ//PRINIA/3/BAV92,30,1,1.929114583,31.38461538,57,79.4
SUDAN,Wad Medani,MILAN/KAUZ//PRINIA/3/BAV92,30,2,1.551770833,34.08695652,51,73.8
SUDAN,Wad Medani,MISR 1,31,1,2.553229167,25.25316456,62,73.4
SUDAN,Wad Medani,MISR 1,31,2,2.073958333,29.78082192,59,67.4
SUDAN,Wad Medani,MUNAL #1,32,1,2.753072917,31.53846154,68,77.2
SUDAN,Wad Medani,MUNAL #1,32,2,1.529166667,43.47708895,58,77
SUDAN,Wad Medani,OASIS/5*BORL95/5/CNDO/R143//ENTE/MEXI75/3/AE.SQ/4/2*OCI,33,1,2.482291667,32.08037825,58,67.6
SUDAN,Wad Medani,OASIS/5*BORL95/5/CNDO/R143//ENTE/MEXI75/3/AE.SQ/4/2*OCI,33,2,1.820989583,27.82222222,57,65.4
SUDAN,Wad Medani,OASIS/SKAUZ//4*BCN/3/2*PASTOR/5/FRET2*2/4/SNI/TRAP#1/3/KAUZ*2/TRAP//KAUZ/6/SAUAL #1,34,1,2.181979167,31.57718121,64,72.4
SUDAN,Wad Medani,OASIS/SKAUZ//4*BCN/3/2*PASTOR/5/FRET2*2/4/SNI/TRAP#1/3/KAUZ*2/TRAP//KAUZ/6/SAUAL #1,34,2,1.851041667,38.63768116,67,69.4
SUDAN,Wad Medani,PANDORA//WBLL1*2/BRAMBLING,35,1,1.996666667,32.42798354,59,78.6
SUDAN,Wad Medani,PANDORA//WBLL1*2/BRAMBLING,35,2,1.95109375,26.28297362,59,79.8
SUDAN,Wad Medani,PASTOR/3/URES/JUN//KAUZ/4/WBLL1,36,1,1.782083333,30.33333333,59,75.2
SUDAN,Wad Medani,PASTOR/3/URES/JUN//KAUZ/4/WBLL1,36,2,1.955,27.94055202,58,68
SUDAN,Wad Medani,PAVON F 76,37,1,2.228229167,26.2472885,59,71.6
SUDAN,Wad Medani,PAVON F 76,37,2,2.43859375,32.28476821,55,74.6
SUDAN,Wad Medani,PBW343*2/KUKUNA*2//FRTL/PIFED,38,1,2.410416667,39.17460317,60,77.6
SUDAN,Wad Medani,PBW343*2/KUKUNA*2//FRTL/PIFED,38,2,2.212864583,25.42792793,63,72.4
SUDAN,Wad Medani,PFAU/SERI.1B//AMAD/3/WAXWING,39,1,2.122291667,27.53125,52,71.2
SUDAN,Wad Medani,PFAU/SERI.1B//AMAD/3/WAXWING,39,2,2.266354167,33.03135889,57,70.8
SUDAN,Wad Medani,QUAIU #3//MILAN/AMSEL,40,1,2.116770833,32.67639903,61,70.6
SUDAN,Wad Medani,QUAIU #3//MILAN/AMSEL,40,2,2.804270833,38.99082569,61,73.2
SUDAN,Wad Medani,RL6043/4*NAC//2*PASTOR,41,1,1.467291667,23.41025641,58,72.2
SUDAN,Wad Medani,RL6043/4*NAC//2*PASTOR,41,2,1.64765625,32.67558528,59,74.6
SUDAN,Wad Medani,ROLF07*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,42,1,2.320572917,31.31764706,60,74
SUDAN,Wad Medani,ROLF07*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,42,2,1.9171875,26.7721519,60,77
SUDAN,Wad Medani,SAUAL/4/CROC_1/AE.SQUARROSA (205)//KAUZ/3/ATTILA/5/SAUAL,43,1,1.817239583,31.90615836,60,64.6
SUDAN,Wad Medani,SAUAL/4/CROC_1/AE.SQUARROSA (205)//KAUZ/3/ATTILA/5/SAUAL,43,2,2.22796875,37.22846442,64,73.6
SUDAN,Wad Medani,SAUAL/WHEAR//SAUAL,44,1,2.6990625,34.31034483,64,76.8
SUDAN,Wad Medani,SAUAL/WHEAR//SAUAL,44,2,2.2440625,36.575,64,71.4
SUDAN,Wad Medani,SERI M 82,45,1,1.862182292,30.15250545,64,71.8
SUDAN,Wad Medani,SERI M 82,45,2,1.911041667,28.84375,59,64.4
SUDAN,Wad Medani,SIETE CERROS T66,46,1,1.93078125,26.85258964,51,68.2
SUDAN,Wad Medani,SIETE CERROS T66,46,2,1.265885417,27.61904762,57,72.4
SUDAN,Wad Medani,SOKOLL*2/3/BABAX/LR42//BABAX,47,1,1.892291667,38.58858859,60,76.8
SUDAN,Wad Medani,SOKOLL*2/3/BABAX/LR42//BABAX,47,2,2.430208333,38.90510949,60,76.6
SUDAN,Wad Medani,SOKOLL//PBW343*2/KUKUNA/3/ATTILA/PASTOR,48,1,2.456614583,29.19512195,56,75.4
SUDAN,Wad Medani,SOKOLL//PBW343*2/KUKUNA/3/ATTILA/PASTOR,48,2,2.480625,23.83442266,58,74.4
SUDAN,Wad Medani,TACUPETO F2001/BRAMBLING*2//KACHU,49,1,2.048645833,33.66834171,61,73.8
SUDAN,Wad Medani,TACUPETO F2001/BRAMBLING*2//KACHU,49,2,2.324583333,36.80100756,65,72.8
SUDAN,Wad Medani,TACUPETO F2001/SAUAL/4/BABAX/LR42//BABAX*2/3/KURUKU,50,1,2.134270833,37.48979592,60,80.2
SUDAN,Wad Medani,TACUPETO F2001/SAUAL/4/BABAX/LR42//BABAX*2/3/KURUKU,50,2,2.140208333,45.76433121,60,77
SUDAN,Wad Medani,TC870344/GUI//TEMPORALERA M 87/AGR/3/2*WBLL1,51,1,2.572239583,36.76086957,58,82
SUDAN,Wad Medani,TC870344/GUI//TEMPORALERA M 87/AGR/3/2*WBLL1,51,2,2.560885417,27.54716981,64,72.6
SUDAN,Wad Medani,TRAP#1/BOW/3/VEE/PJN//2*TUI/4/BAV92/RAYON/5/KACHU #1,52,1,3.070260417,31.22844828,61,75
SUDAN,Wad Medani,TRAP#1/BOW/3/VEE/PJN//2*TUI/4/BAV92/RAYON/5/KACHU #1,52,2,2.449010417,31.04545455,61,75
SUDAN,Wad Medani,TRCH/SRTU//KACHU,53,1,2.458125,27.86647059,61,74
SUDAN,Wad Medani,TRCH/SRTU//KACHU,53,2,2.459895833,33.59459459,61,76.2
SUDAN,Wad Medani,UP2338*2/4/SNI/TRAP#1/3/KAUZ*2/TRAP//KAUZ/5/MILAN/KAUZ//CHIL/CHUM18/6/UP2338*2/4/SNI/TRAP#1/3/KAUZ*2/TRAP//KAUZ,54,1,2.292447917,30.45652174,62,74.6
SUDAN,Wad Medani,UP2338*2/4/SNI/TRAP#1/3/KAUZ*2/TRAP//KAUZ/5/MILAN/KAUZ//CHIL/CHUM18/6/UP2338*2/4/SNI/TRAP#1/3/KAUZ*2/TRAP//KAUZ,54,2,1.821197917,32.9082774,66,68.4
SUDAN,Wad Medani,W15.92/4/PASTOR//HXL7573/2*BAU/3/WBLL1,55,1,2.260260417,34.70394737,56,78.4
SUDAN,Wad Medani,W15.92/4/PASTOR//HXL7573/2*BAU/3/WBLL1,55,2,1.890729167,29.90220049,58,71.6
SUDAN,Wad Medani,WBLL1*2/4/BABAX/LR42//BABAX/3/BABAX/LR42//BABAX,56,1,2.262760417,35.47094188,64,73.4
SUDAN,Wad Medani,WBLL1*2/4/BABAX/LR42//BABAX/3/BABAX/LR42//BABAX,56,2,1.858333333,34.85355649,65,69.8
SUDAN,Wad Medani,WBLL1*2/KURUKU*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,57,1,2.266302083,37.80769231,66,69.2
SUDAN,Wad Medani,WBLL1*2/KURUKU*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,57,2,2.532552083,37.57746479,66,70.2
SUDAN,Wad Medani,WBLL1*2/TUKURU*2/4/CROC_1/AE.SQUARROSA (205)//BORL95/3/2*MILAN,58,1,2.12578125,24.15697674,60,73.4
SUDAN,Wad Medani,WBLL1*2/TUKURU*2/4/CROC_1/AE.SQUARROSA (205)//BORL95/3/2*MILAN,58,2,1.783802083,29.82832618,61,75.8
SUDAN,Wad Medani,WHEAR/SOKOLL,59,1,2.309427083,29.70852018,62,68.6
SUDAN,Wad Medani,WHEAR/SOKOLL,59,2,2.066302083,29.73333333,58,71.2
SUDAN,Wad Medani,YAV_3/SCO//JO69/CRA/3/YAV79/4/AE.SQUARROSA (498)/5/LINE 1073/6/KAUZ*2/4/CAR//KAL/BB/3/NAC/5/KAUZ/7/KRONSTAD F2004/8/KAUZ/PASTOR//PBW343,60,1,2.84765625,23.19749216,57,75.8
SUDAN,Wad Medani,YAV_3/SCO//JO69/CRA/3/YAV79/4/AE.SQUARROSA (498)/5/LINE 1073/6/KAUZ*2/4/CAR//KAL/BB/3/NAC/5/KAUZ/7/KRONSTAD F2004/8/KAUZ/PASTOR//PBW343,60,2,2.818541667,35.70642202,64,78
IRAN,Karaj,ARMENT//2*SOOTY_9/RASCON_37/4/CNDO/PRIMADUR//HAI-OU_17/3/SNITAN,1,1,7.202777778,39.74895397,122,102.81
IRAN,Karaj,ARMENT//2*SOOTY_9/RASCON_37/4/CNDO/PRIMADUR//HAI-OU_17/3/SNITAN,1,2,7.031388889,44.17808219,121,105.12
IRAN,Karaj,ATTILA,2,1,7.203333333,42.82608696,118,100.06
IRAN,Karaj,ATTILA,2,2,5.614722222,41.48681055,118,94.06
IRAN,Karaj,ATTILA*2/PBW65,3,1,6.158333333,41.50943396,119,103.16
IRAN,Karaj,ATTILA*2/PBW65,3,2,7.723888889,42.60651629,119,98.68
IRAN,Karaj,ATTILA*2/PBW65*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,4,1,6.111111111,47.42990654,118,103.87
IRAN,Karaj,ATTILA*2/PBW65*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,4,2,5.626666667,45.00978474,118,101.87
IRAN,Karaj,ATTILA//PGO/SERI/3/PASTOR,5,1,6.750277778,36.95652174,121,99.25
IRAN,Karaj,ATTILA//PGO/SERI/3/PASTOR,5,2,6.174166667,41.04477612,121,96.37
IRAN,Karaj,ATTILA/PASTOR,6,1,7.556111111,44.93506494,119,102.5
IRAN,Karaj,ATTILA/PASTOR,6,2,8.927222222,44.61206897,122,106.81
IRAN,Karaj,BABAX/LR42//BABAX/3/ER2000,7,1,6.565833333,46.58227848,121,107.31
IRAN,Karaj,BABAX/LR42//BABAX/3/ER2000,7,2,7.735555556,43.94904459,123,106.37
IRAN,Karaj,BABAX/LR42//BABAX/3/VORB,8,1,6.783333333,50.89974293,123,101.43
IRAN,Karaj,BABAX/LR42//BABAX/3/VORB,8,2,7.940833333,47.18826406,123,109.06
IRAN,Karaj,BACANORA T 88,9,1,6.501388889,37.70197487,119,85.43
IRAN,Karaj,BACANORA T 88,9,2,8.333888889,38.15551537,119,87.75
IRAN,Karaj,BAVIACORA M 92,10,1,6.651388889,47.53199269,119,97.25
IRAN,Karaj,BAVIACORA M 92,10,2,6.4175,42.08144796,118,96.12
IRAN,Karaj,BCN/RIALTO,11,1,7.459444444,37.56097561,125,75.68
IRAN,Karaj,BCN/RIALTO,11,2,8.444444444,40.13605442,125,79.5
IRAN,Karaj,BCN/WBLL1,12,1,7.636944444,45.03631961,119,100.87
IRAN,Karaj,BCN/WBLL1,12,2,6.694444444,40.21505376,118,99.56
IRAN,Karaj,BECARD,13,1,6.509722222,46.75615213,118,103.5
IRAN,Karaj,BECARD,13,2,8.2,50.66079295,116,105.43
IRAN,Karaj,BECARD,14,1,7.986111111,50.12345679,117,105.35
IRAN,Karaj,BECARD,14,2,5.858055556,46.46680942,119,100.62
IRAN,Karaj,BECARD/KACHU,15,1,6.885277778,44.76614699,116,97.5
IRAN,Karaj,BECARD/KACHU,15,2,5.392777778,49.50248756,121,93.93
IRAN,Karaj,BRBT1*2/KIRITATI,16,1,6.215555556,52.04545455,121,108.43
IRAN,Karaj,BRBT1*2/KIRITATI,16,2,6.611944444,50.90180361,119,107
IRAN,Karaj,C80.1/3*BATAVIA//2*WBLL1/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,17,1,5.148333333,45.65217391,123,106.18
IRAN,Karaj,C80.1/3*BATAVIA//2*WBLL1/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,17,2,7.204722222,43.29159213,123,112.56
IRAN,Karaj,CHIR3/4/SIREN//ALTAR 84/AE.SQUARROSA (205)/3/3*BUC/5/PFAU/WEAVER,18,1,6.798333333,47.07070707,119,103.75
IRAN,Karaj,CHIR3/4/SIREN//ALTAR 84/AE.SQUARROSA (205)/3/3*BUC/5/PFAU/WEAVER,18,2,5.909166667,40.04524887,119,105.68
